,co,no2,o3,pm10,pm25,so2,date,source,Lat,Long,value
5278,4.0,42.0,22.0,18.0,52.0,4.0,2017-09-04,United Kingdom,,,
5279,3.0,44.0,21.0,17.0,57.0,4.0,2017-09-05,United Kingdom,,,
5280,,,,,52.0,,2017-09-06,United Kingdom,,,
5281,3.0,19.0,22.0,9.0,24.0,2.0,2017-09-09,United Kingdom,,,
5282,3.0,32.0,25.0,17.0,25.0,3.0,2017-09-10,United Kingdom,,,
5283,3.0,41.0,26.0,18.0,46.0,4.0,2017-09-11,United Kingdom,,,
5284,3.0,46.0,27.0,17.0,53.0,4.0,2017-09-12,United Kingdom,,,
5285,3.0,44.0,36.0,17.0,50.0,4.0,2017-09-13,United Kingdom,,,
5286,3.0,34.0,43.0,14.0,50.0,2.0,2017-09-14,United Kingdom,,,
5287,3.0,38.0,41.0,15.0,51.0,3.0,2017-09-15,United Kingdom,,,
5288,4.0,28.0,22.0,15.0,57.0,2.0,2017-09-16,United Kingdom,,,
5289,4.0,26.0,27.0,13.0,62.0,1.0,2017-09-17,United Kingdom,,,
5290,3.0,36.0,24.0,21.0,53.0,1.0,2017-09-18,United Kingdom,,,
5291,3.0,42.0,18.0,23.0,70.0,2.0,2017-09-19,United Kingdom,,,
5292,3.0,55.0,18.0,28.0,78.0,5.0,2017-09-20,United Kingdom,,,
5293,3.0,56.0,24.0,23.0,68.0,4.0,2017-09-21,United Kingdom,,,
5294,3.0,56.0,21.0,23.0,63.0,6.0,2017-09-22,United Kingdom,,,
5295,3.0,43.0,24.0,19.0,63.0,3.0,2017-09-23,United Kingdom,,,
5296,3.0,40.0,32.0,29.0,59.0,2.0,2017-09-24,United Kingdom,,,
5297,4.0,46.0,13.0,43.0,88.0,3.0,2017-09-25,United Kingdom,,,
5298,4.0,44.0,12.0,43.0,120.0,3.0,2017-09-26,United Kingdom,,,
5299,4.0,53.0,27.0,49.0,119.0,4.0,2017-09-27,United Kingdom,,,
5300,3.0,59.0,24.0,25.0,146.0,5.0,2017-09-28,United Kingdom,,,
5301,3.0,55.0,19.0,28.0,65.0,5.0,2017-09-29,United Kingdom,,,
5302,3.0,50.0,24.0,20.0,73.0,4.0,2017-09-30,United Kingdom,,,
5303,3.0,35.0,23.0,13.0,56.0,3.0,2017-10-01,United Kingdom,,,
5304,3.0,33.0,34.0,23.0,60.0,2.0,2017-04-02,United Kingdom,,,
5305,5.0,56.0,37.0,34.0,65.0,4.0,2017-04-03,United Kingdom,,,
5306,3.0,37.0,28.0,27.0,93.0,2.0,2017-04-04,United Kingdom,,,
5307,2.0,38.0,33.0,28.0,70.0,1.0,2017-04-05,United Kingdom,,,
5308,4.0,46.0,30.0,35.0,77.0,2.0,2017-04-06,United Kingdom,,,
5309,5.0,40.0,33.0,36.0,87.0,2.0,2017-04-07,United Kingdom,,,
5310,7.0,67.0,43.0,47.0,88.0,4.0,2017-04-08,United Kingdom,,,
5311,6.0,49.0,44.0,46.0,110.0,3.0,2017-04-09,United Kingdom,,,
5312,4.0,32.0,36.0,24.0,102.0,1.0,2017-04-10,United Kingdom,,,
5313,5.0,38.0,34.0,25.0,62.0,2.0,2017-04-11,United Kingdom,,,
5314,6.0,41.0,34.0,27.0,57.0,3.0,2017-04-12,United Kingdom,,,
5315,5.0,35.0,34.0,26.0,65.0,2.0,2017-04-13,United Kingdom,,,
5316,6.0,39.0,30.0,20.0,66.0,3.0,2017-04-14,United Kingdom,,,
5317,5.0,29.0,39.0,17.0,51.0,1.0,2017-04-15,United Kingdom,,,
5318,6.0,30.0,35.0,17.0,47.0,1.0,2017-04-16,United Kingdom,,,
5319,6.0,28.0,32.0,18.0,54.0,1.0,2017-04-17,United Kingdom,,,
5320,6.0,34.0,36.0,23.0,49.0,,2017-04-18,United Kingdom,,,
5321,4.0,55.0,33.0,25.0,47.0,1.0,2017-04-19,United Kingdom,,,
5322,3.0,54.0,33.0,32.0,59.0,4.0,2017-04-20,United Kingdom,,,
5323,3.0,37.0,45.0,36.0,77.0,3.0,2017-04-21,United Kingdom,,,
5324,2.0,33.0,70.0,22.0,81.0,1.0,2017-04-22,United Kingdom,,,
5325,3.0,37.0,47.0,25.0,60.0,2.0,2017-04-23,United Kingdom,,,
5326,4.0,39.0,24.0,29.0,58.0,4.0,2017-04-24,United Kingdom,,,
5327,3.0,29.0,28.0,20.0,73.0,2.0,2017-04-25,United Kingdom,,,
5328,3.0,31.0,24.0,20.0,55.0,1.0,2017-04-26,United Kingdom,,,
5329,5.0,45.0,28.0,28.0,58.0,4.0,2017-04-27,United Kingdom,,,
5330,4.0,41.0,24.0,28.0,62.0,3.0,2017-04-28,United Kingdom,,,
5331,5.0,50.0,35.0,26.0,70.0,4.0,2017-04-29,United Kingdom,,,
5332,4.0,32.0,37.0,27.0,64.0,3.0,2017-04-30,United Kingdom,,,
5333,4.0,30.0,30.0,16.0,67.0,2.0,2017-05-01,United Kingdom,,,
5334,4.0,37.0,29.0,33.0,45.0,2.0,2017-05-02,United Kingdom,,,
5335,4.0,35.0,32.0,35.0,70.0,1.0,2017-05-03,United Kingdom,,,
5336,3.0,37.0,30.0,39.0,77.0,1.0,2017-05-04,United Kingdom,,,
5337,3.0,36.0,33.0,29.0,78.0,1.0,2017-05-05,United Kingdom,,,
5338,2.0,29.0,29.0,33.0,57.0,2.0,2017-05-06,United Kingdom,,,
5339,3.0,25.0,36.0,30.0,89.0,1.0,2017-05-07,United Kingdom,,,
5340,2.0,29.0,32.0,31.0,78.0,1.0,2017-05-08,United Kingdom,,,
5341,2.0,36.0,32.0,31.0,62.0,1.0,2017-05-09,United Kingdom,,,
5342,4.0,54.0,29.0,31.0,61.0,3.0,2017-05-10,United Kingdom,,,
5343,5.0,55.0,27.0,47.0,67.0,5.0,2017-05-11,United Kingdom,,,
5344,5.0,52.0,33.0,33.0,112.0,5.0,2017-05-12,United Kingdom,,,
5345,3.0,48.0,38.0,31.0,84.0,3.0,2017-05-13,United Kingdom,,,
5346,3.0,35.0,33.0,21.0,72.0,2.0,2017-05-14,United Kingdom,,,
5347,4.0,48.0,25.0,24.0,51.0,4.0,2017-05-15,United Kingdom,,,
5348,5.0,46.0,24.0,26.0,57.0,4.0,2017-05-16,United Kingdom,,,
5349,5.0,42.0,16.0,28.0,60.0,5.0,2017-05-17,United Kingdom,,,
5350,5.0,40.0,25.0,28.0,78.0,3.0,2017-05-18,United Kingdom,,,
5351,6.0,44.0,30.0,22.0,72.0,3.0,2017-05-19,United Kingdom,,,
5352,6.0,49.0,32.0,21.0,61.0,3.0,2017-05-20,United Kingdom,,,
5353,5.0,46.0,38.0,19.0,53.0,2.0,2017-05-21,United Kingdom,,,
5354,7.0,61.0,41.0,29.0,51.0,3.0,2017-05-22,United Kingdom,,,
5355,7.0,47.0,25.0,23.0,72.0,3.0,2017-05-23,United Kingdom,,,
5356,5.0,47.0,95.0,26.0,59.0,2.0,2017-05-24,United Kingdom,,,
5357,6.0,60.0,57.0,35.0,71.0,3.0,2017-05-25,United Kingdom,,,
5358,6.0,56.0,40.0,30.0,73.0,3.0,2017-05-26,United Kingdom,,,
5359,6.0,48.0,40.0,28.0,70.0,2.0,2017-05-27,United Kingdom,,,
5360,5.0,38.0,33.0,23.0,73.0,2.0,2017-05-28,United Kingdom,,,
5361,6.0,40.0,34.0,24.0,62.0,2.0,2017-05-29,United Kingdom,,,
5362,6.0,47.0,28.0,20.0,63.0,4.0,2017-05-30,United Kingdom,,,
5363,5.0,40.0,22.0,25.0,58.0,4.0,2017-05-31,United Kingdom,,,
5364,5.0,54.0,35.0,25.0,59.0,5.0,2017-06-01,United Kingdom,,,
5365,5.0,52.0,32.0,30.0,63.0,4.0,2017-06-02,United Kingdom,,,
5366,3.0,32.0,34.0,23.0,85.0,3.0,2017-06-03,United Kingdom,,,
5367,4.0,35.0,30.0,18.0,59.0,3.0,2017-06-04,United Kingdom,,,
5368,4.0,43.0,30.0,21.0,48.0,4.0,2017-06-05,United Kingdom,,,
5369,5.0,43.0,27.0,19.0,53.0,5.0,2017-06-06,United Kingdom,,,
5370,5.0,46.0,27.0,89.0,51.0,4.0,2017-06-07,United Kingdom,,,
5371,5.0,50.0,25.0,22.0,53.0,4.0,2017-06-08,United Kingdom,,,
5372,5.0,49.0,27.0,27.0,62.0,5.0,2017-06-09,United Kingdom,,,
5373,4.0,36.0,29.0,22.0,63.0,3.0,2017-06-10,United Kingdom,,,
5374,4.0,32.0,32.0,19.0,59.0,3.0,2017-06-11,United Kingdom,,,
5375,5.0,43.0,27.0,21.0,53.0,4.0,2017-06-12,United Kingdom,,,
5376,4.0,44.0,27.0,24.0,55.0,4.0,2017-06-13,United Kingdom,,,
5377,4.0,48.0,43.0,29.0,61.0,3.0,2017-06-14,United Kingdom,,,
5378,5.0,50.0,32.0,31.0,67.0,4.0,2017-06-15,United Kingdom,,,
5379,4.0,33.0,29.0,25.0,71.0,3.0,2017-06-16,United Kingdom,,,
5380,5.0,37.0,38.0,27.0,63.0,2.0,2017-06-17,United Kingdom,,,
5381,5.0,47.0,63.0,28.0,74.0,2.0,2017-06-18,United Kingdom,,,
5382,6.0,66.0,67.0,39.0,77.0,3.0,2017-06-19,United Kingdom,,,
5383,6.0,63.0,38.0,45.0,92.0,2.0,2017-06-20,United Kingdom,,,
5384,6.0,63.0,81.0,43.0,105.0,3.0,2017-06-21,United Kingdom,,,
5385,6.0,52.0,45.0,36.0,96.0,4.0,2017-06-22,United Kingdom,,,
5386,5.0,46.0,27.0,22.0,81.0,4.0,2017-06-23,United Kingdom,,,
5387,5.0,34.0,22.0,20.0,56.0,3.0,2017-06-24,United Kingdom,,,
5388,4.0,27.0,22.0,15.0,52.0,3.0,2017-06-25,United Kingdom,,,
5389,3.0,36.0,30.0,23.0,44.0,2.0,2017-06-26,United Kingdom,,,
5390,4.0,45.0,22.0,28.0,52.0,3.0,2017-06-27,United Kingdom,,,
5391,3.0,33.0,21.0,21.0,67.0,2.0,2017-06-28,United Kingdom,,,
5392,3.0,57.0,20.0,20.0,68.0,5.0,2017-06-29,United Kingdom,,,
5393,2.0,32.0,25.0,20.0,58.0,2.0,2017-06-30,United Kingdom,,,
5394,2.0,33.0,27.0,22.0,61.0,2.0,2017-07-01,United Kingdom,,,
5395,4.0,49.0,13.0,28.0,72.0,6.0,2017-01-03,United Kingdom,,,
5396,2.0,45.0,19.0,33.0,64.0,3.0,2017-01-04,United Kingdom,,,
5397,7.0,57.0,11.0,45.0,73.0,4.0,2017-01-05,United Kingdom,,,
5398,7.0,72.0,13.0,46.0,98.0,7.0,2017-01-06,United Kingdom,,,
5399,4.0,38.0,13.0,26.0,101.0,4.0,2017-01-07,United Kingdom,,,
5400,5.0,45.0,11.0,29.0,86.0,5.0,2017-01-08,United Kingdom,,,
5401,4.0,52.0,19.0,24.0,89.0,6.0,2017-01-09,United Kingdom,,,
5402,4.0,50.0,13.0,34.0,71.0,6.0,2017-01-10,United Kingdom,,,
5403,3.0,42.0,27.0,56.0,82.0,5.0,2017-01-11,United Kingdom,,,
5404,4.0,51.0,24.0,24.0,74.0,7.0,2017-01-12,United Kingdom,,,
5405,2.0,35.0,25.0,24.0,68.0,8.0,2017-01-13,United Kingdom,,,
5406,3.0,36.0,19.0,24.0,70.0,4.0,2017-01-14,United Kingdom,,,
5407,3.0,39.0,13.0,24.0,68.0,4.0,2017-01-15,United Kingdom,,,
5408,3.0,52.0,11.0,30.0,64.0,4.0,2017-01-16,United Kingdom,,,
5409,4.0,59.0,12.0,45.0,80.0,5.0,2017-01-17,United Kingdom,,,
5410,7.0,72.0,6.0,61.0,99.0,7.0,2017-01-18,United Kingdom,,,
5411,5.0,61.0,6.0,60.0,125.0,5.0,2017-01-19,United Kingdom,,,
5412,4.0,58.0,10.0,49.0,132.0,4.0,2017-01-20,United Kingdom,,,
5413,5.0,54.0,9.0,50.0,97.0,5.0,2017-01-21,United Kingdom,,,
5414,13.0,63.0,6.0,73.0,104.0,8.0,2017-01-22,United Kingdom,,,
5415,15.0,74.0,6.0,83.0,164.0,13.0,2017-01-23,United Kingdom,,,
5416,12.0,71.0,6.0,66.0,177.0,11.0,2017-01-24,United Kingdom,,,
5417,10.0,64.0,7.0,47.0,155.0,8.0,2017-01-25,United Kingdom,,,
5418,5.0,47.0,12.0,59.0,119.0,5.0,2017-01-26,United Kingdom,,,
5419,5.0,47.0,6.0,62.0,143.0,5.0,2017-01-27,United Kingdom,,,
5420,4.0,45.0,25.0,39.0,143.0,5.0,2017-01-28,United Kingdom,,,
5421,3.0,41.0,24.0,23.0,69.0,4.0,2017-01-29,United Kingdom,,,
5422,3.0,41.0,16.0,31.0,50.0,5.0,2017-01-30,United Kingdom,,,
5423,4.0,40.0,11.0,33.0,79.0,5.0,2017-01-31,United Kingdom,,,
5424,5.0,44.0,18.0,24.0,97.0,6.0,2017-02-01,United Kingdom,,,
5425,3.0,39.0,26.0,26.0,73.0,5.0,2017-02-02,United Kingdom,,,
5426,4.0,50.0,31.0,31.0,59.0,5.0,2017-02-03,United Kingdom,,,
5427,6.0,64.0,19.0,33.0,54.0,6.0,2017-02-04,United Kingdom,,,
5428,4.0,43.0,17.0,28.0,68.0,4.0,2017-02-05,United Kingdom,,,
5429,7.0,54.0,20.0,42.0,78.0,6.0,2017-02-06,United Kingdom,,,
5430,5.0,55.0,24.0,35.0,103.0,5.0,2017-02-07,United Kingdom,,,
5431,2.0,44.0,10.0,41.0,79.0,3.0,2017-02-08,United Kingdom,,,
5432,2.0,52.0,17.0,41.0,91.0,2.0,2017-02-09,United Kingdom,,,
5433,3.0,43.0,12.0,50.0,104.0,3.0,2017-02-10,United Kingdom,,,
5434,4.0,34.0,17.0,43.0,133.0,3.0,2017-02-11,United Kingdom,,,
5435,5.0,35.0,13.0,49.0,123.0,3.0,2017-02-12,United Kingdom,,,
5436,4.0,35.0,11.0,59.0,133.0,3.0,2017-02-13,United Kingdom,,,
5437,4.0,46.0,9.0,50.0,144.0,4.0,2017-02-14,United Kingdom,,,
5438,3.0,50.0,19.0,35.0,108.0,4.0,2017-02-15,United Kingdom,,,
5439,4.0,57.0,21.0,36.0,82.0,6.0,2017-02-16,United Kingdom,,,
5440,5.0,54.0,20.0,37.0,69.0,6.0,2017-02-17,United Kingdom,,,
5441,4.0,49.0,27.0,37.0,80.0,4.0,2017-02-18,United Kingdom,,,
5442,5.0,43.0,24.0,30.0,92.0,4.0,2017-02-19,United Kingdom,,,
5443,4.0,40.0,18.0,25.0,77.0,5.0,2017-02-20,United Kingdom,,,
5444,5.0,47.0,23.0,22.0,66.0,5.0,2017-02-21,United Kingdom,,,
5445,2.0,50.0,30.0,19.0,57.0,5.0,2017-02-22,United Kingdom,,,
5446,2.0,34.0,32.0,21.0,59.0,3.0,2017-02-23,United Kingdom,,,
5447,3.0,44.0,30.0,25.0,48.0,2.0,2017-02-24,United Kingdom,,,
5448,4.0,41.0,31.0,28.0,61.0,3.0,2017-02-25,United Kingdom,,,
5449,4.0,34.0,33.0,15.0,62.0,2.0,2017-02-26,United Kingdom,,,
5450,6.0,51.0,36.0,17.0,47.0,5.0,2017-02-27,United Kingdom,,,
5451,5.0,49.0,33.0,25.0,53.0,6.0,2017-02-28,United Kingdom,,,
5452,2.0,55.0,33.0,29.0,55.0,5.0,2017-03-01,United Kingdom,,,
5453,2.0,48.0,34.0,32.0,60.0,4.0,2017-03-02,United Kingdom,,,
5454,2.0,48.0,29.0,32.0,60.0,3.0,2017-03-03,United Kingdom,,,
5455,2.0,45.0,38.0,26.0,71.0,4.0,2017-03-04,United Kingdom,,,
5456,2.0,39.0,36.0,17.0,60.0,3.0,2017-03-05,United Kingdom,,,
5457,2.0,37.0,34.0,26.0,46.0,3.0,2017-03-06,United Kingdom,,,
5458,2.0,47.0,31.0,27.0,57.0,3.0,2017-03-07,United Kingdom,,,
5459,2.0,51.0,38.0,27.0,61.0,5.0,2017-03-08,United Kingdom,,,
5460,2.0,46.0,31.0,24.0,77.0,3.0,2017-03-09,United Kingdom,,,
5461,4.0,56.0,19.0,28.0,68.0,4.0,2017-03-10,United Kingdom,,,
5462,4.0,50.0,20.0,37.0,69.0,4.0,2017-03-11,United Kingdom,,,
5463,3.0,38.0,17.0,39.0,90.0,3.0,2017-03-12,United Kingdom,,,
5464,3.0,42.0,29.0,29.0,102.0,2.0,2017-03-13,United Kingdom,,,
5465,4.0,43.0,22.0,28.0,65.0,4.0,2017-03-14,United Kingdom,,,
5466,5.0,52.0,19.0,36.0,72.0,5.0,2017-03-15,United Kingdom,,,
5467,6.0,50.0,20.0,37.0,81.0,6.0,2017-03-16,United Kingdom,,,
5468,5.0,47.0,28.0,26.0,92.0,4.0,2017-03-17,United Kingdom,,,
5469,5.0,37.0,26.0,21.0,56.0,4.0,2017-03-18,United Kingdom,,,
5470,5.0,32.0,29.0,18.0,53.0,3.0,2017-03-19,United Kingdom,,,
5471,6.0,46.0,28.0,23.0,48.0,5.0,2017-03-20,United Kingdom,,,
5472,7.0,50.0,30.0,26.0,53.0,5.0,2017-03-21,United Kingdom,,,
5473,7.0,51.0,30.0,24.0,54.0,3.0,2017-03-22,United Kingdom,,,
5474,3.0,41.0,26.0,32.0,55.0,2.0,2017-03-23,United Kingdom,,,
5475,2.0,37.0,26.0,40.0,86.0,1.0,2017-03-24,United Kingdom,,,
5476,2.0,39.0,37.0,23.0,96.0,1.0,2017-03-25,United Kingdom,,,
5477,2.0,33.0,32.0,19.0,59.0,1.0,2017-03-26,United Kingdom,,,
5478,4.0,41.0,24.0,46.0,53.0,2.0,2017-03-27,United Kingdom,,,
5479,5.0,50.0,34.0,50.0,118.0,4.0,2017-03-28,United Kingdom,,,
5480,4.0,50.0,35.0,27.0,121.0,3.0,2017-03-29,United Kingdom,,,
5481,4.0,59.0,41.0,28.0,65.0,3.0,2017-03-30,United Kingdom,,,
5482,4.0,60.0,38.0,27.0,64.0,4.0,2017-03-31,United Kingdom,,,
5483,4.0,50.0,38.0,24.0,65.0,4.0,2017-04-01,United Kingdom,,,
5484,2.0,32.0,23.0,21.0,63.0,3.0,2016-10-02,United Kingdom,,,
5485,5.0,53.0,18.0,29.0,63.0,6.0,2016-10-03,United Kingdom,,,
5486,4.0,41.0,17.0,29.0,71.0,9.0,2016-10-04,United Kingdom,,,
5487,2.0,38.0,20.0,28.0,70.0,7.0,2016-10-05,United Kingdom,,,
5488,2.0,46.0,26.0,22.0,57.0,3.0,2016-10-06,United Kingdom,,,
5489,2.0,45.0,17.0,26.0,55.0,4.0,2016-10-07,United Kingdom,,,
5490,2.0,32.0,26.0,22.0,72.0,4.0,2016-10-08,United Kingdom,,,
5491,2.0,29.0,26.0,17.0,67.0,4.0,2016-10-09,United Kingdom,,,
5492,2.0,36.0,24.0,23.0,53.0,5.0,2016-10-10,United Kingdom,,,
5493,3.0,42.0,18.0,23.0,63.0,6.0,2016-10-11,United Kingdom,,,
5494,4.0,37.0,18.0,23.0,65.0,7.0,2016-10-12,United Kingdom,,,
5495,6.0,36.0,13.0,26.0,64.0,9.0,2016-10-13,United Kingdom,,,
5496,6.0,41.0,11.0,33.0,71.0,11.0,2016-10-14,United Kingdom,,,
5497,7.0,50.0,27.0,31.0,83.0,12.0,2016-10-15,United Kingdom,,,
5498,5.0,40.0,29.0,21.0,77.0,8.0,2016-10-16,United Kingdom,,,
5499,8.0,59.0,27.0,28.0,57.0,10.0,2016-10-17,United Kingdom,,,
5500,6.0,43.0,28.0,21.0,65.0,8.0,2016-10-18,United Kingdom,,,
5501,5.0,36.0,22.0,22.0,54.0,6.0,2016-10-19,United Kingdom,,,
5502,4.0,36.0,19.0,25.0,66.0,7.0,2016-10-20,United Kingdom,,,
5503,4.0,41.0,17.0,24.0,65.0,7.0,2016-10-21,United Kingdom,,,
5504,4.0,34.0,18.0,22.0,74.0,8.0,2016-10-22,United Kingdom,,,
5505,3.0,33.0,17.0,24.0,66.0,10.0,2016-10-23,United Kingdom,,,
5506,3.0,44.0,11.0,33.0,70.0,10.0,2016-10-24,United Kingdom,,,
5507,5.0,52.0,7.0,44.0,86.0,10.0,2016-10-25,United Kingdom,,,
5508,6.0,59.0,20.0,41.0,109.0,8.0,2016-10-26,United Kingdom,,,
5509,6.0,57.0,20.0,33.0,95.0,8.0,2016-10-27,United Kingdom,,,
5510,4.0,47.0,24.0,35.0,80.0,8.0,2016-10-28,United Kingdom,,,
5511,7.0,55.0,7.0,46.0,86.0,10.0,2016-10-29,United Kingdom,,,
5512,7.0,49.0,3.0,55.0,106.0,16.0,2016-10-30,United Kingdom,,,
5513,7.0,50.0,3.0,58.0,140.0,13.0,2016-10-31,United Kingdom,,,
5514,7.0,52.0,17.0,47.0,141.0,6.0,2016-11-01,United Kingdom,,,
5515,4.0,63.0,15.0,34.0,108.0,3.0,2016-11-02,United Kingdom,,,
5516,7.0,78.0,11.0,44.0,89.0,8.0,2016-11-03,United Kingdom,,,
5517,5.0,65.0,11.0,36.0,102.0,7.0,2016-11-04,United Kingdom,,,
5518,3.0,38.0,21.0,38.0,84.0,5.0,2016-11-05,United Kingdom,,,
5519,3.0,26.0,19.0,25.0,86.0,6.0,2016-11-06,United Kingdom,,,
5520,3.0,38.0,21.0,22.0,74.0,5.0,2016-11-07,United Kingdom,,,
5521,4.0,51.0,8.0,33.0,59.0,7.0,2016-11-08,United Kingdom,,,
5522,4.0,42.0,13.0,21.0,80.0,6.0,2016-11-09,United Kingdom,,,
5523,6.0,51.0,15.0,30.0,58.0,7.0,2016-11-10,United Kingdom,,,
5524,6.0,53.0,13.0,36.0,65.0,4.0,2016-11-11,United Kingdom,,,
5525,5.0,45.0,14.0,27.0,83.0,3.0,2016-11-12,United Kingdom,,,
5526,4.0,39.0,18.0,30.0,75.0,2.0,2016-11-13,United Kingdom,,,
5527,5.0,59.0,9.0,39.0,68.0,7.0,2016-11-14,United Kingdom,,,
5528,5.0,47.0,15.0,33.0,85.0,7.0,2016-11-15,United Kingdom,,,
5529,3.0,56.0,21.0,27.0,72.0,7.0,2016-11-16,United Kingdom,,,
5530,3.0,59.0,24.0,30.0,62.0,7.0,2016-11-17,United Kingdom,,,
5531,5.0,66.0,27.0,28.0,62.0,8.0,2016-11-18,United Kingdom,,,
5532,4.0,54.0,17.0,26.0,59.0,6.0,2016-11-19,United Kingdom,,,
5533,4.0,37.0,24.0,17.0,57.0,7.0,2016-11-20,United Kingdom,,,
5534,4.0,46.0,24.0,25.0,62.0,8.0,2016-11-21,United Kingdom,,,
5535,7.0,50.0,26.0,25.0,85.0,7.0,2016-11-22,United Kingdom,,,
5536,7.0,43.0,12.0,55.0,53.0,7.0,2016-11-23,United Kingdom,,,
5537,5.0,41.0,26.0,23.0,70.0,5.0,2016-11-24,United Kingdom,,,
5538,2.0,46.0,25.0,23.0,48.0,4.0,2016-11-25,United Kingdom,,,
5539,6.0,38.0,14.0,29.0,52.0,6.0,2016-11-26,United Kingdom,,,
5540,6.0,36.0,23.0,23.0,76.0,5.0,2016-11-27,United Kingdom,,,
5541,7.0,48.0,25.0,26.0,67.0,4.0,2016-11-28,United Kingdom,,,
5542,10.0,63.0,6.0,43.0,57.0,6.0,2016-11-29,United Kingdom,,,
5543,18.0,86.0,3.0,83.0,97.0,13.0,2016-11-30,United Kingdom,,,
5544,12.0,74.0,3.0,60.0,151.0,12.0,2016-12-01,United Kingdom,,,
5545,6.0,56.0,3.0,52.0,139.0,12.0,2016-12-02,United Kingdom,,,
5546,3.0,48.0,20.0,29.0,124.0,10.0,2016-12-03,United Kingdom,,,
5547,3.0,47.0,13.0,31.0,58.0,11.0,2016-12-04,United Kingdom,,,
5548,7.0,51.0,1.0,58.0,67.0,15.0,2016-12-05,United Kingdom,,,
5549,8.0,59.0,3.0,59.0,130.0,20.0,2016-12-06,United Kingdom,,,
5550,4.0,58.0,9.0,46.0,147.0,15.0,2016-12-07,United Kingdom,,,
5551,3.0,53.0,13.0,40.0,104.0,10.0,2016-12-08,United Kingdom,,,
5552,3.0,52.0,12.0,40.0,96.0,7.0,2016-12-09,United Kingdom,,,
5553,3.0,43.0,21.0,34.0,93.0,5.0,2016-12-10,United Kingdom,,,
5554,4.0,48.0,14.0,28.0,82.0,5.0,2016-12-11,United Kingdom,,,
5555,5.0,49.0,10.0,32.0,70.0,5.0,2016-12-12,United Kingdom,,,
5556,5.0,52.0,13.0,34.0,75.0,6.0,2016-12-13,United Kingdom,,,
5557,5.0,55.0,11.0,43.0,87.0,5.0,2016-12-14,United Kingdom,,,
5558,5.0,47.0,4.0,44.0,98.0,4.0,2016-12-15,United Kingdom,,,
5559,5.0,49.0,2.0,53.0,102.0,4.0,2016-12-16,United Kingdom,,,
5560,6.0,55.0,2.0,46.0,125.0,5.0,2016-12-17,United Kingdom,,,
5561,4.0,56.0,2.0,36.0,118.0,3.0,2016-12-18,United Kingdom,,,
5562,4.0,54.0,3.0,47.0,100.0,4.0,2016-12-19,United Kingdom,,,
5563,5.0,45.0,6.0,40.0,112.0,4.0,2016-12-20,United Kingdom,,,
5564,5.0,53.0,21.0,35.0,102.0,5.0,2016-12-21,United Kingdom,,,
5565,6.0,67.0,10.0,38.0,72.0,6.0,2016-12-22,United Kingdom,,,
5566,4.0,52.0,25.0,23.0,76.0,4.0,2016-12-23,United Kingdom,,,
5567,3.0,46.0,25.0,32.0,56.0,3.0,2016-12-24,United Kingdom,,,
5568,2.0,23.0,29.0,16.0,58.0,3.0,2016-12-25,United Kingdom,,,
5569,4.0,72.0,28.0,20.0,39.0,3.0,2016-12-26,United Kingdom,,,
5570,11.0,92.0,3.0,47.0,47.0,5.0,2016-12-27,United Kingdom,,,
5571,13.0,92.0,2.0,60.0,100.0,7.0,2016-12-28,United Kingdom,,,
5572,9.0,70.0,4.0,52.0,141.0,6.0,2016-12-29,United Kingdom,,,
5573,7.0,49.0,4.0,46.0,126.0,7.0,2016-12-30,United Kingdom,,,
5574,4.0,41.0,8.0,32.0,119.0,4.0,2016-12-31,United Kingdom,,,
5575,2.0,13.0,27.0,16.0,83.0,3.0,2017-01-01,United Kingdom,,,
5576,2.0,32.0,23.0,27.0,48.0,2.0,2017-01-02,United Kingdom,,,
5577,5.0,39.0,22.0,19.0,59.0,4.0,2016-07-02,United Kingdom,,,
5578,5.0,40.0,27.0,20.0,60.0,4.0,2016-07-03,United Kingdom,,,
5579,5.0,46.0,22.0,22.0,55.0,4.0,2016-07-04,United Kingdom,,,
5580,4.0,26.0,28.0,19.0,63.0,3.0,2016-07-05,United Kingdom,,,
5581,1.0,35.0,31.0,21.0,46.0,3.0,2016-07-06,United Kingdom,,,
5582,6.0,64.0,29.0,27.0,53.0,6.0,2016-07-07,United Kingdom,,,
5583,9.0,41.0,23.0,24.0,70.0,5.0,2016-07-08,United Kingdom,,,
5584,8.0,37.0,17.0,22.0,71.0,4.0,2016-07-09,United Kingdom,,,
5585,8.0,31.0,24.0,18.0,71.0,6.0,2016-07-10,United Kingdom,,,
5586,9.0,40.0,20.0,22.0,64.0,6.0,2016-07-11,United Kingdom,,,
5587,8.0,38.0,17.0,26.0,69.0,6.0,2016-07-12,United Kingdom,,,
5588,4.0,26.0,19.0,21.0,73.0,6.0,2016-07-13,United Kingdom,,,
5589,2.0,31.0,25.0,20.0,67.0,5.0,2016-07-14,United Kingdom,,,
5590,5.0,47.0,19.0,23.0,68.0,6.0,2016-07-15,United Kingdom,,,
5591,4.0,29.0,17.0,17.0,63.0,5.0,2016-07-16,United Kingdom,,,
5592,5.0,25.0,20.0,16.0,54.0,5.0,2016-07-17,United Kingdom,,,
5593,7.0,48.0,42.0,24.0,55.0,6.0,2016-07-18,United Kingdom,,,
5594,8.0,61.0,40.0,30.0,65.0,7.0,2016-07-19,United Kingdom,,,
